param, value
BBCHParameters_bbch08,28.85819079584202
BBCHParameters_bbch55,68.7015433832844
BBCHParameters_bbch63,88.02254501116751
BBCHParameters_bbch65,46.78863184546408
BBCHParameters_bbch68,35.7058582202516
BBCHParameters_bbch81,57.175367028933294
BBCHParameters_bbch85,77.10269676431386
phenomenalsParameters_chillThreshold,6.588590466503985
phenomenalsParameters_chillingRequirement,117.4746035780703
phenomenalsParameters_cycleLength,2030.5427712942408
