param, value
BBCHParameters_bbch08,19.98177332175469
BBCHParameters_bbch55,69.94922523019682
BBCHParameters_bbch63,53.02957326216783
BBCHParameters_bbch65,43.08312943106354
BBCHParameters_bbch68,35.75378644618705
BBCHParameters_bbch81,58.86294814599712
BBCHParameters_bbch85,79.31474498192682
phenomenalsParameters_chillThreshold,7.2911222394692325
phenomenalsParameters_chillingRequirement,123.18666247048604
phenomenalsParameters_cycleLength,2107.7080488914935
