param,value
BBCHParameters_bbch08,8.33692433596563
BBCHParameters_bbch63,87.3164356186716
BBCHParameters_bbch65,37.6379854270638
BBCHParameters_bbch68,10.1899141248959
BBCHParameters_bbch81,63.4177133011438
BBCHParameters_bbch85,68.3523077000024
phenomenalsParameters_chillThreshold,6.3273232603284
phenomenalsParameters_chillingRequirement,145.936364811397
phenomenalsParameters_cycleLength,2181.97920077587
