param, value
BBCHParameters_bbch08,4.13311851787469
BBCHParameters_bbch55,62.59608641181261
BBCHParameters_bbch63,79.86777937447528
BBCHParameters_bbch65,43.050821153388306
BBCHParameters_bbch68,13.054452671655273
BBCHParameters_bbch81,58.805792318410404
BBCHParameters_bbch85,76.92128035389052
phenomenalsParameters_chillThreshold,6.778169118763033
phenomenalsParameters_chillingRequirement,174.8842044665263
phenomenalsParameters_cycleLength,2000.2879070099239
