param, value
BBCHParameters_bbch08,18.0763665943106
BBCHParameters_bbch55,53.4017663708545
BBCHParameters_bbch63,72.84475248368321
BBCHParameters_bbch65,40.422631693200515
BBCHParameters_bbch68,29.99907169815842
BBCHParameters_bbch81,49.441699004668635
BBCHParameters_bbch85,72.90478228460829
phenomenalsParameters_chillThreshold,6.201202637288929
phenomenalsParameters_chillingRequirement,197.9324435823626
phenomenalsParameters_cycleLength,2170.3708664514097
